user_id,course_id,rating,watch_time,clicked
33883,c_022,3.1,85.79,0
67096,c_002,1.7,14.52,0
92961,c_006,2.6,97.82,1
85067,c_001,3.6,40.54,1
43506,c_013,3.7,21.62,0
77470,c_002,1.5,41.46,1
27347,,2.4,28.84,1
98783,c_006,2.2,39.16,1
81718,c_016,3.5,86.63,1
69631,c_008,1.5,59.0,0
46629,c_015,1.1,17.51,1
64048,c_014,1.7,75.71,0
29165,c_011,4.4,3.15,0
16463,c_017,4.0,24.88,0
35655,c_014,3.9,38.74,1
41321,c_002,5.0,89.25,0
40959,c_008,3.9,28.87,1
27604,c_016,2.1,82.55,1
69893,c_006,3.9,63.16,1
81740,,2.3,73.21,1
43738,c_018,4.1,38.2,1
9837,c_014,2.6,67.76,1
47064,,2.3,32.21,0
27852,,1.2,19.02,0
55726,c_006,3.6,64.81,1
15590,c_006,3.9,4.71,1
74470,,4.1,81.96,0
12454,,3.1,89.23,0
5269,c_001,2.0,29.29,0
50299,c_017,3.6,73.86,0
47659,c_006,1.8,85.23,1
2508,c_003,1.5,64.89,1
98734,c_007,4.4,11.42,0
27661,c_008,3.8,10.0,0
80959,c_019,3.1,51.37,0
19307,c_014,4.9,12.78,1
42726,c_008,4.2,2.89,1
15677,c_012,2.3,91.29,0
57548,c_010,3.2,82.12,1
85626,c_021,2.1,71.5,0
74343,c_003,3.9,59.36,1
49091,c_004,4.2,96.56,1
29689,c_015,4.8,14.53,1
65355,c_002,1.4,92.23,0
53074,c_002,3.2,51.38,0
8950,c_003,4.7,90.07,0
25635,c_017,3.5,14.32,0
60950,,2.8,71.5,0
82777,c_014,3.2,13.59,0
44825,c_008,4.3,27.44,1
16279,c_018,4.8,25.24,0
48058,,4.7,85.0,1
85893,c_007,2.7,30.27,0
41114,c_007,4.7,74.75,0
29219,,2.0,15.54,1
68089,c_005,1.9,84.67,1
18381,c_010,3.1,35.71,1
92552,c_005,2.0,25.23,0
85212,c_019,4.2,74.99,0
30491,c_017,2.6,33.61,1
31662,c_018,3.1,65.89,0
54491,c_003,2.2,76.58,1
53992,c_012,3.1,51.65,0
16592,c_004,3.0,83.92,0
39408,c_006,5.0,16.14,0
58895,c_016,1.2,1.05,1
95901,c_018,3.5,56.02,1
92636,c_012,5.0,54.47,1
75953,c_005,4.7,61.05,1
72170,,2.6,62.98,1
68025,c_017,4.5,26.75,1
41989,c_007,4.8,31.54,0
1541,c_017,3.5,29.89,1
79324,,2.0,87.39,1
2276,c_017,2.6,49.03,0
34748,c_016,2.5,41.55,1
80551,c_018,1.1,48.43,0
45944,c_005,2.4,45.93,0
30739,c_011,4.8,85.68,0
37806,c_022,2.2,15.13,0
97081,c_014,4.6,47.85,0
88144,,5.0,58.54,0
56184,c_007,2.7,57.9,0
45848,c_013,3.5,1.41,1
8444,,3.2,37.52,1
75300,,4.0,34.74,0
49047,,1.6,35.3,1
44516,c_008,3.0,5.54,1
66262,c_015,3.0,47.66,0
82674,c_011,3.3,83.05,1
91453,c_005,2.1,0.97,1
94522,c_022,2.6,89.27,1
33883,,3.6,26.88,0
86008,,1.9,98.98,0
73280,,3.8,21.19,1
37994,c_019,1.6,33.23,0
2473,c_021,2.1,82.83,0
48799,c_007,2.3,36.85,0
94732,c_011,1.7,89.01,0
51201,c_018,3.2,52.86,1
38974,c_012,2.8,44.88,0
65746,,3.6,57.23,0
24673,c_014,3.7,59.81,0
72677,c_019,4.7,56.52,0
53958,c_019,2.9,38.99,0
64068,c_010,1.0,40.62,1
54770,c_011,2.7,87.03,0
85590,c_019,4.6,30.5,1
61470,c_022,3.1,49.63,0
839,c_001,3.2,11.57,0
59326,c_009,2.3,75.07,0
1899,c_005,1.0,12.94,1
14626,c_022,2.1,73.29,1
62757,c_012,1.6,76.73,1
54728,c_020,2.8,46.42,0
13283,c_022,1.5,12.47,0
81511,c_003,2.7,44.07,0
46078,c_006,2.4,47.48,1
62547,c_020,1.0,8.08,1
29872,c_014,4.2,20.2,1
43288,c_012,3.4,3.02,0
7445,c_005,2.4,59.97,0
48472,c_004,3.3,34.0,0
91724,c_004,2.8,41.36,1
32055,c_014,3.1,37.88,0
29626,c_004,4.6,24.67,1
16065,c_015,1.3,60.09,1
5372,,4.3,97.08,0
87905,c_019,4.1,34.23,0
78199,c_017,2.2,71.16,0
30776,c_011,2.1,18.29,1
98389,,2.4,35.43,0
9254,c_011,4.1,60.84,1
85266,c_016,3.5,62.09,1
17117,c_013,1.6,22.49,1
14068,c_002,4.1,88.52,1
79825,c_012,2.7,3.78,0
26617,c_019,3.7,1.57,0
60155,c_007,2.5,67.33,0
81128,c_019,3.2,69.25,1
28487,c_012,2.9,57.23,0
51961,,3.1,18.27,0
49128,c_015,4.5,84.45,0
23628,c_007,3.5,47.91,1
48731,c_018,1.1,36.32,1
17399,c_019,3.9,89.46,0
90881,c_016,4.0,10.88,0
85571,c_010,1.7,16.82,1
54215,c_018,3.6,72.18,0
88105,,1.4,66.88,1
71548,c_006,5.0,82.22,1
7502,c_005,1.4,58.68,0
19217,,3.3,99.69,0
61852,c_019,1.9,72.18,0
20086,c_018,5.0,15.34,1
59585,c_022,1.5,53.02,1
23144,,2.6,90.12,1
88609,c_003,1.2,60.56,0
22258,,3.4,11.6,0
90609,c_006,3.2,64.54,1
59291,,1.7,89.34,0
23821,c_020,1.1,28.49,0
33810,,1.8,54.35,1
99481,,4.9,91.89,1
89446,,4.5,76.67,0
20341,c_013,1.6,44.87,1
95152,,1.9,58.6,0
2787,c_022,2.5,7.31,1
58316,c_013,2.6,87.11,0
62574,c_012,1.0,27.85,1
67892,,1.7,37.7,1
91176,c_019,1.9,55.01,0
62810,c_021,4.1,77.76,1
38783,c_004,3.4,32.25,1
82368,c_013,5.0,2.4,1
83106,c_004,4.2,25.37,1
38859,c_006,3.6,86.81,1
4321,c_021,3.2,21.9,1
66604,,3.3,42.45,0
88987,c_020,4.1,37.31,0
68931,c_006,1.1,90.33,1
89499,c_009,4.8,41.54,1
89651,,3.0,70.78,0
6657,c_009,2.6,53.17,0
41936,c_022,3.2,43.96,1
99394,c_019,4.7,23.44,0
67126,c_008,3.8,90.34,1
62044,c_019,4.1,13.29,1
70275,,4.6,67.34,0
13446,c_015,1.2,84.52,1
8625,c_011,3.2,65.71,1
41427,c_004,3.1,27.04,1
3111,c_007,2.9,26.1,0
70841,c_015,2.2,94.33,1
82308,c_001,3.2,82.25,0
86883,c_010,4.0,56.63,1
55342,c_004,3.0,85.19,1
95739,c_017,1.9,66.09,1
51305,c_020,3.4,32.87,1
98072,c_015,4.4,99.51,0
37567,c_019,4.7,85.06,0
44085,c_022,3.5,67.83,1
68335,c_012,4.1,19.61,0
45006,c_004,2.4,87.88,0
60138,c_015,3.2,93.12,0
24439,c_011,2.5,17.51,1
91823,c_019,4.8,41.91,0
82418,c_012,1.7,25.11,0
15778,c_009,4.1,55.55,1
3905,c_018,1.3,2.5,1
55191,,2.2,32.81,0
25438,c_014,4.2,36.43,1
17361,c_018,1.1,55.78,1
39175,c_016,3.8,59.09,1
42056,,1.8,13.64,1
70015,,4.2,50.21,1
37714,c_012,1.7,28.73,0
59581,c_019,4.1,10.99,1
78896,c_003,3.7,56.71,1
20486,c_019,2.3,10.85,0
26356,c_012,3.8,79.58,0
15435,c_015,3.7,2.36,0
39517,,3.2,57.42,1
88740,c_012,3.1,1.64,0
33935,,2.5,63.7,1
95571,,4.9,92.21,0
38541,c_010,1.1,0.69,0
96518,c_002,5.0,29.42,1
43789,c_004,2.5,91.19,1
35787,c_005,3.6,68.83,0
2107,c_008,4.1,84.04,0
31245,,3.1,99.63,1
93033,,2.5,7.07,0
46125,c_015,3.3,93.58,0
31056,c_003,1.3,68.38,0
80602,c_016,2.1,1.16,1
4791,c_016,4.2,35.65,1
19331,c_015,4.7,18.46,0
58193,,2.0,95.5,0
1816,c_013,2.1,22.31,0
49928,c_013,1.9,85.41,0
19390,c_022,1.4,88.75,0
20180,c_013,4.6,80.37,0
85122,c_010,2.7,76.5,0
88444,c_021,3.4,4.22,0
2708,c_012,3.8,97.19,1
9813,c_017,3.5,3.72,1
35124,c_013,1.8,9.89,0
68657,c_006,2.0,23.66,0
68917,c_003,2.9,21.97,1
87904,c_018,4.3,55.93,1
61577,,5.0,4.07,1
82685,,3.3,71.89,1
74400,c_020,2.0,1.9,0
76292,c_008,3.6,96.6,1
89198,c_007,3.5,53.19,1
95414,c_006,3.0,21.83,0
39080,c_001,4.7,43.74,0
27539,,3.4,12.61,1
89140,c_021,2.6,36.24,1
57574,,1.4,82.19,1
13214,,4.5,78.71,0
96593,c_015,3.8,49.4,0
53188,c_020,3.3,36.49,0
35612,c_015,4.8,61.47,1
61060,c_019,1.3,79.63,0
49208,c_018,1.4,6.27,1
63161,,2.3,87.49,1
1735,c_008,2.3,41.0,0
62961,c_021,1.9,1.66,1
37035,c_018,2.7,84.5,0
99931,,4.9,92.74,0
22468,,1.9,78.96,1
87852,c_003,2.3,31.65,1
46305,c_016,2.3,49.37,1
11623,c_003,3.9,7.24,0
29310,c_014,2.3,79.96,0
30243,c_010,1.2,38.94,0
73966,c_010,3.8,2.01,1
13358,c_011,2.2,86.03,0
65160,c_003,4.6,92.24,0
23049,c_012,1.7,67.67,1
58685,c_001,1.9,32.1,0
42823,c_002,2.1,38.43,0
65536,c_001,3.3,30.57,0
6863,c_019,1.7,16.55,0
34698,c_014,4.2,14.88,1
44574,c_004,2.4,13.74,0
51953,,3.2,79.94,1
76261,c_009,4.2,18.5,0
68979,,3.1,74.18,0
58862,c_014,1.7,26.76,0
90335,c_014,2.0,9.84,0
52440,c_019,2.1,65.95,1
50532,c_008,3.8,66.92,1
97730,,2.3,28.44,1
43558,,2.9,97.35,0
34224,,3.1,43.82,1
9947,c_002,3.3,84.48,1
62906,c_007,4.5,72.99,0
11897,c_015,1.1,6.67,0
98572,c_003,1.1,68.73,1
36779,c_018,3.1,84.32,0
88267,,2.0,66.57,0
33748,,3.3,55.01,1
56339,c_020,4.8,54.38,0
74744,c_011,2.5,93.93,0
47583,,4.0,81.91,1
80892,c_009,3.9,73.74,0
7835,c_014,3.8,17.69,1
67320,c_013,3.4,74.62,0
28770,c_009,3.2,8.59,0
51421,c_020,3.4,73.98,1
11762,c_012,4.1,80.18,1
44569,c_022,1.2,75.87,1
89921,c_019,2.1,78.91,0
42534,c_021,1.5,31.26,1
9384,c_005,3.6,96.87,1
11509,c_011,1.7,6.01,1
94793,c_004,3.4,9.24,1
63170,c_017,2.8,35.65,0
8022,c_003,2.1,2.29,1
21281,,3.2,30.76,1
9798,,3.2,37.59,0
48916,c_008,1.5,87.84,1
84076,c_002,4.3,1.03,0
51998,,1.6,48.03,0
60,c_005,1.8,8.04,0
59738,c_005,1.6,65.39,1
12095,c_006,2.5,16.56,1
67504,,4.8,20.51,1
91705,c_018,4.8,71.31,0
96195,c_020,1.7,75.78,0
93162,c_008,2.2,87.13,1
32814,c_014,1.6,94.21,1
17266,,5.0,99.67,0
68443,c_008,3.9,84.28,0
76355,c_012,2.7,63.54,1
82996,,1.3,99.04,1
97633,c_002,2.9,17.54,0
54300,c_012,1.2,62.11,0
4922,c_008,4.2,6.19,0
1891,c_001,4.4,23.59,1
96691,c_021,2.4,56.68,1
43201,,3.9,62.99,0
63476,c_018,4.1,82.8,0
85025,,3.8,97.04,0
90029,,2.1,10.62,0
12582,c_009,3.0,12.86,0
57305,c_012,1.4,30.77,0
82620,,4.9,83.39,1
47523,c_007,3.3,22.88,1
40710,c_008,3.3,38.31,1
80837,c_017,1.7,6.85,1
33060,c_002,1.5,91.54,1
28310,,1.6,78.4,1
8935,,1.4,91.98,1
74822,c_020,3.5,9.36,0
7176,c_005,4.4,57.89,1
99098,c_003,4.0,71.52,1
66433,c_021,3.2,90.5,1
42977,c_002,2.0,60.53,0
2793,c_004,1.7,95.25,1
94325,c_010,3.3,93.77,1
7385,,2.4,40.38,0
86346,c_005,2.9,7.14,1
70986,c_001,3.1,69.43,0
80264,c_005,3.2,41.46,1
48959,,4.5,44.57,0
15500,c_001,3.3,75.65,1
66056,c_018,4.0,71.73,0
19748,c_019,2.3,59.09,1
59746,c_016,3.7,24.81,0
32267,c_019,2.3,31.48,1
39492,,4.2,28.35,1
45655,,1.1,71.1,0
38038,c_001,1.0,10.14,0
20187,c_017,1.3,37.45,1
47326,c_007,4.4,42.69,1
34018,c_009,2.0,20.99,0
61049,,4.9,5.06,1
9317,c_017,2.9,68.67,0
48367,,4.2,3.03,0
97308,c_014,3.3,80.03,0
29245,c_021,4.0,77.84,1
61898,c_003,3.9,0.69,0
84618,c_012,4.7,47.48,1
89938,c_007,3.4,14.12,0
57339,,2.7,78.07,1
19713,c_005,4.5,14.77,1
771,,3.4,88.03,0
70000,,3.8,40.6,1
14883,c_015,4.8,62.47,1
85038,c_005,3.1,67.27,0
3605,,4.5,19.63,0
53084,,3.7,73.29,0
15189,c_006,4.9,93.48,1
88275,c_013,4.6,5.77,1
88601,c_006,1.1,66.21,0
63492,c_012,2.4,26.11,1
9987,,4.8,55.58,0
94901,c_002,4.7,51.38,0
76480,,4.0,78.51,1
71096,c_002,1.7,5.93,1
5599,c_005,4.8,75.39,1
46213,c_004,5.0,59.29,1
89448,c_019,3.3,91.52,0
76893,c_016,3.6,85.17,0
86822,c_015,4.8,91.27,1
96733,c_012,4.5,55.32,0
85558,c_013,4.6,58.2,1
14411,c_021,1.2,43.78,1
31854,c_019,1.2,2.03,0
85224,c_005,1.2,1.48,0
25191,c_022,2.8,11.61,1
92120,c_011,1.0,58.08,1
34838,c_021,2.0,88.72,1
88273,c_022,2.9,86.78,1
80601,c_008,4.6,99.24,1
66282,c_001,4.2,43.98,1
97839,c_014,3.6,64.93,0
6378,c_002,4.1,1.81,0
46443,c_007,1.6,16.14,0
68573,c_012,4.6,94.53,0
55845,c_018,2.4,20.26,0
14995,c_021,2.9,34.41,0
14492,c_018,2.2,76.98,0
42595,c_010,4.5,81.25,1
65671,c_010,4.0,31.37,0
67342,c_012,1.3,60.27,0
27116,c_021,2.6,54.17,1
48679,c_022,1.2,82.32,0
73863,c_020,1.9,96.81,1
35020,c_001,4.2,45.25,0
77127,c_005,1.1,61.37,0
86469,c_013,3.1,30.25,1
46009,c_013,3.2,96.55,1
89205,c_019,1.3,4.2,0
4313,c_002,2.2,68.53,0
9611,c_014,1.2,74.15,0
78435,,3.4,16.59,0
29208,c_014,1.5,26.52,1
47501,c_009,1.6,43.16,0
26154,c_010,2.7,54.91,0
64366,c_008,1.1,67.25,0
14600,c_003,4.7,97.72,0
53389,c_005,1.7,28.56,0
89985,,4.7,79.0,1
57626,,3.6,74.71,0
42160,,4.7,90.08,1
85969,c_017,2.1,80.03,1
43307,c_005,1.6,87.82,0
32546,c_020,4.8,94.54,1
34602,c_015,4.8,42.81,0
81745,c_019,3.6,39.33,1
37754,c_001,3.7,17.02,0
12290,c_019,1.4,91.93,1
77832,c_006,4.2,41.36,1
65247,,3.2,3.34,0
82992,c_008,3.0,47.32,0
36805,c_001,3.0,15.03,0
76548,,4.0,18.9,0
46835,c_020,2.9,26.02,1
1199,c_013,2.6,44.92,1
76389,c_004,2.0,4.28,0
89382,,2.5,17.18,0
29434,c_003,1.2,15.22,1
64500,c_005,2.4,90.65,0
17465,c_018,1.2,59.15,0
79294,c_011,1.1,6.51,1
89674,c_004,4.2,92.13,0
9274,c_007,1.1,47.84,1
25165,c_004,2.8,4.31,0
16606,c_008,3.7,91.25,0
820,c_015,5.0,43.05,0
11688,c_015,4.3,60.9,1
62094,c_003,1.2,50.62,1
22664,c_010,2.3,10.13,1
66341,c_017,3.2,70.18,1
44526,c_009,4.9,13.43,0
61260,c_003,2.7,8.94,1
84244,c_001,2.3,79.41,0
80597,c_019,3.9,37.07,0
31504,c_020,2.2,66.02,0
53938,c_008,1.9,24.46,0
92832,c_003,4.9,25.17,1
987,c_001,1.1,35.69,0
48729,,4.6,31.13,0
4370,c_021,3.2,13.61,1
48155,,3.3,55.33,0
77771,,3.6,42.36,1
75211,c_011,4.6,14.44,0
64166,c_014,4.0,92.98,0
33326,c_009,4.4,17.14,0
71673,c_010,1.5,13.2,0
23596,c_009,3.4,5.25,1
31636,c_011,4.3,25.75,0
46922,c_013,4.2,75.58,1
80783,c_021,3.6,74.25,0
98336,c_014,2.2,18.13,0
52618,c_020,1.4,80.65,0
74792,c_015,4.8,74.46,1
10561,c_013,1.8,70.78,0
94746,c_020,2.9,34.65,0
75951,,1.1,35.75,1
48460,c_017,1.7,42.56,1
19855,c_010,3.8,63.63,1
26117,c_021,2.2,88.46,1
23300,,4.2,38.17,0
55290,c_005,3.7,93.39,0
58192,c_022,3.8,76.79,1
76731,c_001,3.3,29.2,1
73970,c_016,3.2,79.12,1
67900,c_021,2.6,54.18,1
19152,c_012,2.9,71.41,1
6900,c_013,4.1,91.26,1
70508,c_022,1.8,32.63,1
83941,c_006,4.7,72.98,1
30083,,2.7,47.6,1
98610,c_006,1.4,46.37,0
63693,,3.3,85.74,0
78686,c_009,1.7,68.94,1
11331,,2.0,57.5,1
85310,c_019,4.7,27.57,0
43137,c_017,2.2,76.75,1
44999,c_010,3.2,11.11,1
72543,c_015,2.4,49.29,1
93230,c_013,2.8,48.41,0
26526,c_010,2.6,67.07,1
70640,,4.4,58.57,0
72539,,4.7,71.07,0
51551,c_016,3.9,53.88,1
97925,c_012,4.6,11.56,1
62344,c_016,3.9,93.41,0
31341,,2.6,38.88,0
36799,c_020,3.4,16.72,1
21690,c_010,3.2,38.77,1
36731,c_011,4.0,7.49,1
24361,c_016,2.0,10.85,0
57110,,4.7,23.12,1
80361,c_007,3.8,26.31,1
94658,c_016,3.2,26.31,1
21617,c_018,4.9,54.96,1
85962,c_021,2.4,28.88,0
66166,c_011,3.8,38.68,0
5583,c_010,1.7,56.08,0
74026,c_014,4.9,10.04,1
95615,c_012,3.7,3.34,1
84471,c_006,3.0,83.95,1
46658,c_013,1.4,55.28,0
19365,c_022,2.3,26.48,1
90952,c_002,1.4,46.04,0
98239,,3.6,51.13,1
44078,c_021,2.8,85.43,0
28049,c_004,2.5,79.6,0
56425,c_002,2.6,99.03,1
83754,,3.6,84.12,1
14558,c_006,3.2,30.31,1
36207,c_017,2.2,6.63,1
52558,c_005,1.0,7.07,0
31958,c_010,2.6,66.3,1
78907,c_021,2.5,75.8,1
63579,,4.3,87.22,0
93654,c_017,2.4,73.61,0
55829,c_007,1.5,10.99,0
43515,c_012,3.6,84.19,1
61491,c_016,3.3,54.15,1
94792,c_014,5.0,75.73,0
89516,c_012,3.5,87.12,0
8146,c_011,3.0,75.11,0
83288,c_011,2.6,40.45,1
54207,c_010,2.1,19.19,1
85140,,3.3,7.39,1
82456,c_014,4.5,85.37,0
31892,c_004,3.1,91.36,1
97538,,1.3,55.79,0
81724,,1.8,89.62,0
55320,c_014,3.1,34.68,0
87246,c_022,2.4,82.78,1
77968,c_001,1.9,36.43,0
11143,c_021,1.6,84.29,0
94646,c_011,2.3,90.38,0
35376,c_013,3.4,40.22,0
60027,c_001,3.2,0.4,1
88364,c_020,4.2,44.27,0
94795,c_007,3.7,32.07,1
93390,c_022,2.1,16.54,0
3508,c_006,3.2,90.13,1
6537,,3.1,12.63,0
36377,c_016,4.5,50.27,0
19124,c_015,1.2,77.67,0
54252,c_016,3.4,18.46,0
93054,c_017,2.5,69.77,1
33563,,1.6,37.0,1
95221,c_012,3.5,60.02,0
33659,,2.4,37.7,0
81122,c_020,2.9,30.89,0
77322,,4.9,26.19,1
9772,c_011,2.7,9.9,1
69578,c_005,2.3,71.7,0
95364,c_018,3.9,80.56,1
90804,c_016,3.4,3.47,1
57842,c_018,4.0,65.54,0
60583,c_015,4.4,64.3,0
25975,c_009,1.5,18.24,0
58802,,3.1,61.56,0
31181,c_005,2.2,68.44,0
15385,c_019,4.6,53.34,1
17290,c_007,4.5,70.15,1
39839,c_015,4.5,54.4,0
12977,c_014,1.4,30.01,0
67777,c_003,3.3,85.07,1
86047,c_019,4.1,93.23,1
67148,,3.0,74.34,1
49718,c_014,3.4,88.81,0
9571,c_006,3.7,62.8,1
41899,c_021,4.9,64.2,0
81313,c_017,2.5,2.24,0
51529,,2.7,95.39,0
11568,c_011,4.3,52.9,1
79739,c_002,2.3,77.65,1
60959,c_005,4.9,22.51,0
70094,c_011,3.6,40.6,0
66244,c_013,4.1,20.47,1
1895,c_007,3.3,21.12,0
72104,,1.9,22.79,0
92959,,3.0,94.59,0
81540,c_012,4.2,67.1,1
82747,c_018,2.9,51.05,1
61339,c_021,2.5,52.12,1
67312,c_022,1.3,0.03,0
5064,c_013,2.0,36.46,1
41374,c_017,1.2,18.78,1
57941,c_007,4.1,24.31,0
99990,c_013,3.8,74.79,1
59478,c_014,1.6,71.64,0
46456,,4.7,49.42,0
44161,c_022,2.8,67.85,1
60295,,1.5,71.5,1
19765,,1.8,37.91,0
19404,c_002,3.6,14.54,1
57781,c_008,3.1,31.2,1
58994,c_001,2.9,69.15,0
69459,,1.3,43.54,0
71063,c_016,2.8,70.48,1
84448,c_004,2.3,9.91,1
50320,c_013,3.2,24.78,1
7117,c_005,2.6,27.98,1
56198,c_011,3.4,0.45,0
72798,c_003,4.4,48.0,1
20398,,1.8,33.97,1
52322,c_001,4.5,49.22,1
73278,c_003,3.2,21.83,0
18719,c_015,2.1,78.16,1
67039,c_021,1.1,41.76,1
33387,c_016,4.4,6.86,0
94496,c_018,2.4,7.51,0
34302,c_011,2.6,32.56,1
21722,c_005,1.5,2.8,0
5279,c_002,3.7,50.55,0
87726,c_006,1.7,75.2,1
21374,,4.9,94.52,0
62327,c_002,1.6,78.01,0
87945,,4.1,57.29,0
36271,c_016,4.7,53.58,0
70379,,3.4,29.16,1
80700,c_020,2.3,49.86,1
28822,c_009,2.1,41.74,0
81661,c_011,3.2,60.85,0
66228,,4.5,82.27,0
12170,,4.7,2.28,0
39762,,1.4,24.0,1
82,c_011,3.0,81.55,1
17592,c_012,1.9,26.95,1
56925,c_014,2.9,66.39,0
32071,c_002,4.0,38.42,1
31480,c_002,3.0,36.08,0
6609,,4.2,47.24,0
84098,c_001,4.4,98.98,0
92559,,3.7,98.29,0
59467,c_002,3.7,94.42,1
15689,,1.8,84.55,1
27052,,2.2,65.64,1
71984,c_002,1.4,65.73,1
96645,c_009,4.0,8.17,0
18208,c_012,3.1,98.39,1
99521,c_004,2.5,66.52,0
122,c_016,4.0,21.59,0
58109,c_017,4.8,21.88,0
19642,c_022,3.5,50.52,1
45695,c_011,3.4,43.47,0
66571,c_014,4.8,5.21,1
6512,c_004,2.2,81.98,1
30000,c_011,4.3,6.32,0
66576,c_012,4.3,87.02,0
77408,c_008,2.1,78.29,1
65223,,4.0,92.65,1
58022,c_002,4.5,51.57,1
75495,,3.1,9.27,1
77134,c_009,1.2,38.11,0
16540,,2.7,17.5,1
82681,c_004,1.1,4.56,1
87528,c_003,1.2,6.67,1
43929,,4.4,89.33,0
57660,c_004,2.8,77.73,1
82384,c_017,4.8,81.33,1
81623,c_009,4.5,87.32,0
47854,,4.3,63.4,0
85088,c_013,1.4,27.16,0
55219,c_002,4.7,89.37,1
19428,c_022,1.5,77.03,0
20604,c_007,1.7,21.03,1
88343,c_015,1.1,59.84,1
75604,c_022,3.2,82.24,1
35397,c_004,3.8,87.66,0
42795,c_001,3.1,54.7,0
97184,c_021,4.4,80.79,1
79976,,1.4,73.97,0
64248,c_022,1.4,29.78,1
11742,c_021,3.7,35.29,0
47763,c_017,1.1,94.83,0
49080,c_019,1.5,12.44,0
26315,c_007,1.2,15.38,1
39145,c_021,1.6,3.37,0
83417,c_005,4.2,49.56,1
14612,c_019,1.6,15.38,0
73936,c_014,2.6,33.58,0
40009,c_013,4.8,42.49,0
26456,c_017,3.7,27.6,0
21578,,2.0,30.32,0
62495,c_017,3.7,67.9,1
73388,c_002,2.5,92.49,1
5568,c_006,3.9,14.81,0
32198,,3.0,39.33,0
1863,c_017,4.0,21.51,0
36838,,1.7,10.86,1
61176,c_021,3.1,18.92,0
56000,,2.3,23.01,0
76492,,2.6,66.42,0
26738,c_005,3.1,66.63,0
25184,c_010,1.1,52.24,0
47438,c_004,2.6,98.63,0
66793,,4.9,91.03,1
31881,c_006,3.0,39.34,1
52778,,3.8,79.55,0
16781,c_014,1.5,46.71,1
90058,,1.2,84.83,0
24888,c_013,5.0,73.99,0
6099,c_004,3.0,11.62,0
18483,c_014,4.2,63.08,1
89755,c_007,1.7,36.01,0
55852,c_011,1.4,15.67,1
39715,c_019,3.2,44.07,1
17953,c_011,1.2,12.46,1
1164,c_014,2.7,16.54,1
42887,c_018,3.8,91.71,0
73755,c_005,2.2,40.82,0
1322,c_001,2.2,39.03,0
40634,,2.3,69.87,1
57087,c_002,2.1,46.12,0
6995,c_005,2.8,27.9,1
1355,c_001,3.1,98.73,0
61857,c_017,1.4,76.19,0
83771,,1.5,11.95,0
81,c_005,4.6,24.6,0
19857,c_018,4.1,23.81,1
63957,c_012,4.6,49.19,1
58565,c_004,4.0,61.7,0
15692,c_018,1.8,92.21,0
85740,c_014,4.1,45.78,1
14001,c_013,1.0,66.09,0
37653,,2.2,4.54,1
80069,,1.5,48.43,1
39814,,1.1,47.35,1
58867,c_004,1.5,86.98,0
74667,c_020,4.1,39.52,0
81078,c_021,1.9,86.74,1
353,,2.9,82.93,1
48348,,4.2,32.05,1
4358,c_009,4.4,96.84,1
70417,c_006,1.6,59.12,1
12576,c_022,4.9,41.48,1
79226,c_019,2.0,84.83,1
85845,c_004,1.2,87.5,1
97692,c_021,3.6,48.24,0
70007,c_011,4.6,70.46,0
19491,c_022,4.1,24.07,0
92841,c_003,2.5,15.44,1
95910,c_006,3.9,49.76,0
45106,c_018,4.3,50.42,1
63212,,2.8,62.63,1
49010,c_005,5.0,92.66,0
97576,,2.2,14.11,0
74959,,1.0,45.99,0
68250,c_004,4.3,62.96,0
3053,,2.7,61.68,0
77825,c_015,1.5,36.16,1
7252,c_016,4.3,94.32,0
18867,c_017,3.8,41.63,1
72830,c_019,4.0,51.75,1
62707,,2.6,31.59,0
42018,c_017,1.5,24.28,0
97526,,1.1,15.15,1
79942,c_013,1.9,24.29,0
1050,c_011,1.6,76.25,0
72741,c_009,1.6,68.43,1
21218,,5.0,83.77,0
66846,c_002,2.9,56.25,0
48550,c_021,1.6,45.5,1
47830,c_007,4.0,96.99,0
89469,c_001,1.4,24.26,0
1453,c_009,1.4,52.18,1
82699,c_018,1.4,34.49,1
28814,c_011,1.9,71.33,1
8395,c_007,1.1,63.11,0
94073,c_015,4.3,25.12,0
52342,c_018,2.9,30.73,0
93407,c_001,1.8,69.45,0
61358,c_010,3.9,62.58,1
456,c_012,3.7,75.82,0
90486,,4.0,24.5,0
32180,c_014,2.7,8.06,0
55125,c_013,4.6,66.75,0
63689,c_013,1.5,71.07,1
14851,c_015,4.4,73.19,0
30874,c_003,2.1,67.66,0
61020,c_006,4.6,26.14,1
68275,c_003,3.8,57.95,1
27730,c_005,1.9,17.74,1
7665,c_018,4.0,63.21,0
41650,c_009,3.1,20.33,1
46495,c_021,1.8,45.65,1
68774,c_002,3.0,2.46,0
18939,c_005,2.1,69.12,1
11766,c_010,2.1,77.34,1
80565,c_021,3.5,7.26,1
7035,,2.9,24.02,0
10666,c_004,1.8,86.6,0
41168,c_022,2.0,43.25,1
70782,,3.5,11.01,0
99844,c_021,3.9,97.66,1
39345,c_003,4.3,98.66,1
94257,,4.6,45.31,0
57812,c_003,2.4,63.61,0
70676,c_001,3.5,2.62,0
52019,c_017,2.2,64.58,1
23782,c_002,2.5,95.36,0
78236,c_016,4.0,19.56,1
42584,c_022,2.6,55.81,1
96435,c_012,3.5,30.57,0
63580,c_012,4.2,74.3,1
37444,c_008,3.2,38.07,0
